16
819 886
354 376 -302
488 92 437
108 513 -481
217 95 -462
350 802 446
469 550 -883
214 655 -563
463 889 104
44 468 13
156 348 441
848 269 -564
361 192 -720
441 643 -337
44 712 -588
101 6 -379
493 127 -356
679 233 -453
645 633 416
633 289 954
666 719 538
576 398 108
168 886 133
623 202 -373
82 57 293
196 180 -139
328 278 547
504 342 983
869 410 661
193 627 -985
68 241 -573
871 453 -894
166 285 -342
845 380 -601
379 262 889
386 862 -625
468 183 237
439 636 117
89 614 -296
297 146 -278
426 718 -618
780 839 53
97 200 420
113 385 -540
816 389 471
884 395 -407
230 289 -284
150 157 579
769 528 -604
100 566 -233
893 841 168
166 193 -24
564 481 -467
780 694 839
785 471 -371
468 369 -865
455 364 370
547 71 -832
544 396 498
133 595 843
341 468 -486
738 778 327
250 784 -89
241 411 -216
111 562 24
208 720 -898
207 589 561
331 796 759
32 903 844
639 862 634
302 806 -227
387 499 -897
814 382 -269
302 571 -985
892 679 -708
109 194 647
610 668 -282
48 873 780
718 106 161
572 906 -616
87 902 -194
730 815 -221
311 641 82
34 678 754
641 879 79
159 713 950
2 285 -426
819 365 -222
527 841 -667
651 345 250
798 789 -326
847 843 660
624 469 141
803 171 -572
197 723 919
418 186 -680
869 525 -55
703 820 -788
295 871 346
54 317 -409
237 442 987
142 421 -501
798 633 718
16 52 60
600 438 -673
858 861 476
160 140 315
397 274 643
11 539 -648
103 656 -479
107 50 -786
274 415 -926
827 336 984
243 882 -388
571 237 742
272 204 -256
742 146 -986
19 864 211
546 305 -754
115 634 600
120 507 -637
301 565 921
239 718 621
52 172 -405
314 881 53
489 112 755
691 506 353
214 497 -166
694 905 -11
679 832 -999
731 460 -635
490 670 223
444 366 -22
320 572 31
205 428 -807
620 628 74
182 899 12
318 213 -931
760 296 846
26 267 386
18 815 908
314 663 360
390 385 871
424 542 -442
483 610 571
164 749 200
456 95 731
242 870 -300
529 414 -43
3 271 -843
582 74 596
125 347 456
513 584 459
189 654 -626
64 894 729
150 570 -837
769 625 708
406 444 834
92 232 93
371 448 332
710 807 -103
598 289 -726
76 674 -406
2 243 562
364 895 743
452 63 -746
440 571 -407
112 681 813
103 50 -710
672 436 729
68 790 -673
585 232 990
170 227 -873
413 152 -244
855 507 637
759 523 -870
726 540 -989
558 215 -103
894 888 717
390 423 167
843 103 943
700 17 -53
793 771 -717
903 18 850
488 541 -367
707 586 -754
712 83 511
263 781 -659
564 216 -558
440 227 -690
891 745 -420
880 697 462
873 818 -650
169 130 21
153 573 -396
178 619 282
492 720 -412
812 330 -417
832 228 -130
82 797 728
697 570 -573
525 422 717
213 859 978
479 339 -74
698 7 -346
308 12 607
404 893 119
865 154 388
473 889 -939
741 120 -755
358 223 460
702 418 432
641 359 -931
485 471 260
634 296 911
175 899 -283
785 883 955
720 906 834
656 806 -196
146 551 -969
440 306 311
907 681 658
528 282 -822
758 687 134
27 707 -18
213 420 -287
583 98 694
390 552 -153
237 288 44
780 818 986
103 840 -742
213 277 -268
494 870 842
95 98 -516
870 355 -969
768 350 544
233 340 74
877 418 -826
487 724 576
632 205 250
303 678 70
719 73 -743
561 312 427
840 96 335
805 654 765
673 267 908
32 16 -476
465 323 -847
794 638 -882
845 284 -41
353 161 -694
341 171 -876
23 257 542
350 210 214
252 13 -41
626 382 862
48 563 684
875 162 807
355 150 749
9 756 -168
859 801 -750
887 866 646
748 607 -561
664 208 -21
536 687 -491
743 551 -231
588 770 202
122 267 112
599 747 -124
487 72 940
784 597 -893
767 44 456
745 91 83
631 144 785
284 741 -179
201 12 312
480 408 -911
469 483 -300
816 806 350
189 266 -642
780 714 45
513 873 -355
608 399 -17
590 854 -589
556 328 -572
470 154 874
495 154 -350
870 417 585
31 407 -669
250 78 402
71 192 272
840 411 873
448 361 -906
825 75 -566
192 840 27
317 863 436
113 658 -614
482 550 270
614 807 850
104 858 -660
817 495 -113
104 93 550
770 223 -335
24 456 538
157 907 826
721 160 858
285 815 284
241 511 818
899 382 806
819 296 -674
510 367 21
380 42 -982
339 646 -582
194 377 997
772 442 582
377 784 -656
247 624 802
18 535 697
548 21 474
643 245 -370
754 315 813
624 473 -320
517 628 -907
626 556 813
514 691 421
840 776 -138
143 539 946
431 501 425
308 350 667
307 370 875
456 132 276
18 6 -463
452 199 868
105 299 -145
195 654 -233
689 168 658
487 225 -116
227 111 216
681 89 -715
620 755 -156
84 219 -613
410 3 -154
594 588 -77
73 730 88
742 116 -525
302 398 222
745 399 824
785 878 -827
412 505 -158
179 617 965
264 392 -137
829 339 1000
277 623 -280
164 552 838
879 907 167
47 886 -318
857 123 681
715 648 -379
788 797 -409
114 822 74
840 782 390
132 642 636
756 710 534
92 632 -970
722 43 -408
848 451 -567
897 265 -551
495 803 753
92 862 456
316 189 -429
21 530 -737
487 605 -142
424 68 -426
98 260 800
22 330 543
234 505 -391
572 228 -279
849 479 -922
616 853 -530
447 144 226
295 221 -62
356 110 -499
499 504 -526
538 454 143
300 551 -572
136 570 146
183 706 120
788 405 -891
270 839 452
55 445 19
730 152 -366
661 421 -249
409 502 -876
91 252 211
422 430 359
820 618 321
491 373 794
869 487 980
596 828 -762
844 884 748
553 128 -164
359 685 -278
270 422 -656
852 241 786
760 787 -945
678 462 231
774 134 918
673 505 -671
232 58 508
350 127 768
559 525 -640
712 160 629
293 265 12
323 399 450
340 102 -564
487 494 -439
820 903
702 454 257
494 30 -110
275 685 -284
599 551 -728
242 713 -562
53 448 786
336 293 887
143 29 -587
214 412 236
285 303 -909
516 568 483
666 106 96
803 430 648
811 352 572
722 316 -988
364 542 712
608 577 648
79 704 -54
412 216 -778
83 271 93
704 787 -911
666 579 -547
395 153 -269
744 578 -99
520 422 214
41 804 446
283 82 -9
125 382 372
446 636 959
482 299 589
808 2 557
808 578 -930
736 750 -264
505 59 -772
636 131 -532
699 384 271
114 339 -96
479 257 -951
302 632 719
619 367 644
192 379 -732
196 423 447
762 234 175
564 171 -619
21 486 498
8 352 -136
386 85 -429
435 380 -554
448 467 -69
665 428 950
736 313 -673
313 573 699
214 629 227
652 346 -527
769 240 -879
209 110 769
616 51 718
695 352 143
457 409 -813
264 334 -180
277 599 -80
319 782 738
692 497 -977
742 239 93
191 462 378
731 662 -236
794 510 367
517 708 -561
339 384 308
632 542 72
613 426 -560
640 511 -185
338 17 38
394 423 818
805 12 179
538 175 892
301 94 -151
58 389 130
445 100 981
606 699 102
140 277 820
390 388 -676
314 465 -808
802 650 -180
130 820 927
530 769 -196
679 23 -4
684 500 811
687 322 231
676 394 -628
5 108 453
671 458 -344
633 209 -950
56 743 -94
64 532 -992
400 643 -120
699 192 -351
458 747 -996
612 499 803
65 703 -191
136 101 -697
320 355 908
341 593 456
182 803 931
343 446 -277
751 343 -223
268 557 -877
820 562 -529
701 85 786
456 794 -188
365 372 -360
788 25 -939
480 141 -13
686 442 313
93 443 -977
697 385 56
195 258 371
198 183 785
667 157 -797
156 528 -164
333 741 -436
760 272 940
122 381 704
436 439 355
682 618 228
494 515 -746
810 293 -87
245 588 88
31 197 -660
501 585 126
437 731 433
418 467 723
485 304 964
100 489 614
432 325 141
242 472 -467
340 365 -413
82 310 849
804 761 -66
189 760 130
574 273 44
708 104 841
721 349 911
482 226 -256
757 404 624
796 757 -152
769 408 341
795 514 895
637 798 -470
624 639 -754
154 75 243
488 82 581
162 435 661
78 197 938
552 496 684
802 288 -724
717 83 616
23 537 455
125 357 482
595 674 704
153 104 723
291 691 -833
70 353 878
284 600 -375
725 91 -342
293 697 434
59 245 502
168 300 935
319 136 -49
288 80 189
364 336 -694
558 732 937
545 654 -588
713 271 -132
191 384 920
604 100 -490
112 322 -524
602 232 -746
8 606 -124
217 90 -183
525 135 -775
238 464 -12
327 540 924
785 387 740
612 268 726
74 745 166
130 512 814
306 247 -484
251 569 237
145 449 960
659 700 363
45 238 366
49 387 347
627 734 349
585 402 593
704 257 -285
190 685 -45
299 65 -162
304 325 -917
258 607 -619
414 817 -303
591 570 340
196 511 -117
383 449 -64
640 345 -796
46 323 -275
543 583 590
51 167 -162
225 711 -318
555 166 -465
703 581 851
113 432 -437
518 462 -300
163 765 -15
383 371 498
744 145 926
808 415 77
550 719 -420
296 438 -941
103 641 688
114 282 -378
536 693 852
720 511 922
92 440 431
529 305 -326
812 358 -973
232 389 -686
64 574 -322
488 126 423
465 401 -722
324 783 -263
471 787 -569
661 299 58
414 60 517
396 585 175
608 182 339
459 47 528
467 82 -8
387 572 980
605 55 -264
585 817 -121
143 244 -403
277 364 -703
751 365 485
144 15 -218
368 762 749
670 800 992
31 690 -105
184 456 970
779 714 502
430 322 588
213 805 -320
303 724 717
397 713 62
452 615 685
399 220 223
639 762 112
338 593 -118
40 273 -404
232 591 -353
186 299 -355
621 543 343
447 253 -711
44 627 -729
733 53 281
32 796 599
11 407 437
19 336 -479
330 4 567
571 231 422
355 483 -141
232 711 -271
671 104 -920
361 223 39
247 292 -405
816 270 623
129 213 875
242 260 -227
552 320 468
76 146 383
543 364 132
260 46 -411
554 193 144
793 627 996
81 218 -158
4 224 515
18 175 955
820 227 -182
196 752 -231
656 619 300
263 663 -161
476 672 -880
750 528 -474
4 201 114
189 278 -533
523 208 212
79 420 291
578 774 -639
750 224 316
318 819 391
29 717 284
330 269 952
792 190 996
719 588 -708
262 5 -458
120 776 344
460 318 300
577 507 820
254 689 -94
114 612 459
401 183 -297
531 136 283
228 340 469
204 626 460
632 534 -947
514 687 371
689 651 251
107 416 531
365 705 -97
435 367 349
809 402 -68
74 701 500
202 115 167
367 749 529
772 456 -480
479 132 -89
655 790 146
461 153 -597
126 397 -350
800 125 125
126 546 891
295 659 -722
260 674 -397
709 342 -245
104 318 -259
723 45 -500
89 724 -317
580 374 450
482 803 -330
58 383 736
616 105 53
728 442 102
75 67 343
71 779 265
196 530 -233
46 234 -98
180 539 966
229 503 -432
703 788 -812
813 372 -377
129 509 -564
476 373 159
605 335 545
425 570 93
573 640 975
408 391 728
541 408 251
229 6 -916
594 817 -146
198 699 755
129 191 -750
238 576 174
51 139 361
274 641 330
561 768 -889
528 437 981
302 313 516
181 219 -146
154 378 216
370 665 -882
56 692 613
85 245 -752
694 314 -384
252 731 -346
503 777 366
94 48 -872
12 335 -926
1 735 756
215 451 -525
356 353 574
810 545 423
764 530 -218
592 394 -825
526 250 798
551 315 704
800 682 -771
819 287 686
709 365 211
441 465 -450
136 804 -648
181 454 -766
76 377 -994
400 806 209
287 288 -941
436 229 439
656 364 687
632 320 -189
726 103 501
401 123 149
147 142 360
665 252 963
109 247 -105
114 657 873
718 454 376
335 63 322
675 443 -471
586 123 -389
219 351 -519
109 305 -303
180 682 260
569 343 793
498 27 418
332 665 -804
704 222 986
651 77 403
195 439 65
759 34 364
110 338 383
371 480 455
806 406 -441
655 382 -135
690 181 993
450 428 -919
1 49 477
703 103 10
713 9 -197
49 721 745
579 12 -693
296 64 -671
471 87 356
800 291 -216
235 658 768
114 186 371
353 336 701
494 588 883
659 462 834
230 35 706
440 744 345
793 175 809
439 433 -385
39 491 -384
146 116 329
560 222 690
746 237 -940
306 480 401
233 48 75
259 744 -334
327 384 -397
640 272 -477
295 614 452
205 704 -21
650 467 -536
555 182 -275
457 366 486
574 300 661
413 84 -110
516 608 -664
758 327 923
531 109 -411
554 774 298
258 363 -443
305 441 -327
279 314 -167
771 751 -650
8 431 217
778 336 998
344 482 735
337 244 454
168 597 735
639 208 -430
608 388 -112
97 253 39
620 705 -875
397 656 11
71 196 -440
341 300 -871
603 803 -433
545 557 29
742 613 945
269 139 -40
367 298 -393
156 304 316
582 740 -317
265 685 -792
488 221 -177
655 184 658
169 454 395
385 315 -446
257 461 215
223 788 671
802 691 -608
399 384 412
615 776 109
689 661 97
427 66 -821
433 139 -80
792 239 24
263 556 -163
426 759 -892
241 133 -664
520 85 982
164 339 -495
705 517 254
154 588 -49
559 698 195
313 90 705
78 65 -299
396 747 775
774 671 318
61 344 -579
802 220 -697
118 663 728
349 757 -213
803 607 -49
64 432 -841
225 194 -745
556 174 -915
217 758 712
621 680 463
471 536 -491
125 219 28
479 797 353
110 1 -503
144 391 52
251 262 -549
404 381 -581
488 675 297
4 145 553
679 524 930
306 481 908
248 226 929
324 331 169
636 585 120
105 112 -970
225 181 348
533 135 -570
169 533 699
311 661 507
461 52 688
694 489 -643
62 468 -787
735 478 -136
469 303 974
811 656 -280
548 651 752
763 239 777
454 164 572
319 791 -644
690 629 830
528 285 687
177 285 -510
650 298 708
255 308 -181
578 715 790
58 557 3
248 686 -875
577 532 -463
390 582 477
780 65 -251
622 691 -73
782 487 250
200 820 -356
615 251 397
462 37 732
456 102 824
179 248 650
524 485 719
636 138 -964
113 320 -944
509 728 -967
783 797 -381
561 430 845
167 375 910
256 211 -732
639 703 -269
768 769 345
63 284 -390
217 162 -599
254 204 682
381 583 -833
229 700 715
122 435 -852
646 375 -637
402 662 563
575 242 -260
471 11 -462
430 328 156
534 68 887
731 144 -336
724 678 -438
25 61 -103
756 145 -666
172 555 -234
282 334 955
488 511 118
418 504 122
536 717 202
606 629 155
343 572 -5
30 646 198
575 452 737
612 667 -488
781 792 779
405 816 -974
113 327 201
209 698 800
18 147 -541
239 722 728
174 75 77
419 455 390
328 458 -927
553 793 701
287 286 883
201 233 -951
40 651 142
490 156 101
671 10 733
156 540 -720
404 383 908
710 536 108
20 246 -104
452 303 -379
738 449 -21
153 199 656
300 570 -909
319 15 -511
734 720 167
665 401 218
200 128 -783
105 528 878
173 288 776
57 430 519
89 106 543
140 549 800
397 595 -146
574 455 702
454 810 524
328 791 268
673 525 206
204 391 131
207 216 -149
247 13 -182
93 680 -918
425 744 -448
214 140 492
626 518 456
521 529 452
735 384 296
575 757 -523
618 802 -978
399 432 95
624 574 -388
546 663 452
23 130 16
760 670 168
553 446 -64
254 577 -751
604 409 -277
323 151 392
372 190 -195
32 777 725
78 104 254
472 571 -97
572 456 -865
141 766 -109
291 396 92
65 462 -113
313 600 -637
614 573 913
405 130 -25
757 89 -322
489 496 403
264 812 -784
501 155 44
628 48 544
715 756 -812
787 207 642
567 734 294
467 793 956
662 648 163
337 148 -471
329 649 -793
575 191 -379
790 13 837
43 410 -898
601 277 -324
140 88 -403
511 360 272
70 325 909
655 61 504
571 41 185
724 602 9
500 604 757
553 444 919
366 755 -985
436 622 -123
749 704 -668
502 677 -506
755 741 -856
527 756 984
87 131 9
283 632 213
214 490 317
26 187 -369
187 272 -686
37 660 -902
200 806 58
7 176 444
547 380 -8
493 38 -705
497 68 128
556 3 858
796 735 -706
669 524 3
762 788 -384
275 249 652
401 607 597
21 417 897
465 285 -514
328 686 445
778 760 -230
806 434 813
460 132 854
200 253 948
204 763 68
290 812 621
406 234 -623
80 447 910
46 805 -637
551 336 -930
430 196 540
542 221 -594
48 359 877
691 113 833
91 189 -401
23 288 63
251 289 691
200 517 -576
343 805 -686
393 599 -233
646 273 -267
533 333 -101
518 569 -811
643 367 -526
640 744 491
504 277 -470
481 598 -366
645 780 -948
448 583 -829
576 167 810
279 617 785
669 695 832
762 442 -523
312 124 858
580 596 -500
476 814 -982
611 455 -137
292 353 -34
704 37 -661
748 815 -654
203 547 672
404 391 -278
516 221 -201
696 429 424
483 794 291
406 611 916
200 657 -95
746 601 872
716 440 -521
536 347 -751
65 157 -180
198 2 7
727 53 -989
37 368 -182
531 100 -427
205 544 -365
691 306 -494
635 29 -35
165 346 -304
316 309 -21
292 228 901
312 388 844
34 351 -418
791 461 -557
253 820 727
283 636 485
586 478 -369
787 380 931
232 178 83
789 697 963
90 519 -497
379 316 -566
678 467 354
476 302 533
370 536 417
112 713 -631
59 102 766
335 533 -680
815 192 58
85 794 -471
20 802 -90
41 626 26
281 288 31
436 551 358
9 562 -286
410 231 -576
777 623 894
305 86 -368
527 346 -204
790 144 -561
460 635 -682
49 160 343
103 709 -48
467 735 227
775 54 939
266 83 766
455 71 -286
425 639 -885
312 67 -299
221 142 -539
18 97 -542
623 92 473
232 311 128
129 88 520
644 269 713
361 250 118
318 224 548
155 177 -695
765 307 -284
162 451 500
765 819 -806
302 772 759
356 364 407
339 284 -298
447 215 544
555 169 315
782 732 479
214 323 881
299 458 -427
637 86 156
398 190 335
111 796 -679
48 709 458
508 163 618
70 583 220
775 231 430
441 650 -972
377 288 -367
302 291 202
469 485 992
383 715 869
672 600 32
245 137 -528
556 423 110
515 760 -495
426 598 -996
819 326 -551
449 304 577
753 276 -868
745 608 892
142 271 -65
41 68 -324
180 411 642
553 668 643
562 526 -979
268 265 301
222 652 493
686 458 -704
109 631 612
232 309 -386
124 24 -997
133 327 -432
554 741 -956
622 183 249
139 325 905
353 199 -711
160 165 930
370 48 615
495 324 728
316 42 -762
129 109 -285
506 359 276
155 581 32
17 207 458
191 716 -977
100 587 -718
254 222 -550
735 512 -885
623 797 -319
716 258 208
600 172 -222
1 300 497
367 306 29
142 448 -327
7 594 897
11 118 840
474 789 -401
239 269 -461
592 707 -110
470 70 -549
321 354 203
274 521 -56
140 299 -370
915 985
684 605 457
278 899 481
537 80 -941
720 305 -368
194 186 -21
122 420 -139
753 821 16
114 543 -542
509 894 -855
575 568 -942
468 283 -981
209 534 -74
365 877 -775
762 401 459
426 658 -395
464 152 -421
111 536 282
270 700 692
42 465 729
615 306 -125
620 252 698
236 67 546
361 106 779
780 556 69
45 693 -88
604 896 -657
645 522 161
177 790 -671
698 852 -568
914 617 -90
684 771 -462
243 604 -227
808 669 -554
612 382 481
118 240 934
474 89 168
183 552 201
774 101 -2
859 563 -265
130 392 515
605 795 942
176 795 822
112 568 788
905 134 545
124 263 489
257 833 920
742 691 672
155 107 94
195 471 -205
606 147 973
71 901 453
68 491 252
251 599 522
59 294 562
864 70 -780
648 331 80
404 517 605
85 778 -767
610 881 775
222 381 -834
433 663 844
140 32 773
463 722 -541
441 734 249
686 488 184
389 482 -900
496 457 -237
308 190 -721
861 181 -383
433 824 -304
512 531 -164
582 83 592
348 460 369
699 137 730
522 421 -818
355 294 95
483 721 505
389 60 887
439 382 -568
877 367 511
720 704 912
783 850 515
46 122 568
843 710 499
757 107 -369
704 126 103
572 702 511
642 105 455
426 276 -612
360 289 388
245 855 4
625 368 40
226 192 -483
248 385 963
112 644 -786
588 790 152
877 418 52
901 791 544
322 329 354
137 356 803
792 161 361
866 792 -286
206 791 314
165 512 19
503 784 832
908 735 -600
237 597 -472
324 592 192
64 178 447
364 338 550
468 282 749
656 791 985
86 362 164
409 341 -887
304 438 -991
402 591 -214
615 334 -519
462 495 -774
332 884 931
90 39 -549
272 190 119
560 384 171
385 312 -866
168 890 36
76 497 -154
4 453 -169
843 383 411
160 61 78
675 266 562
287 193 744
152 212 -728
123 711 250
110 835 -626
720 603 -994
587 375 -348
792 153 82
578 775 487
601 312 615
523 64 300
887 765 -846
271 617 -55
71 189 774
763 117 924
819 326 -936
741 430 397
533 576 279
303 299 517
614 624 438
290 197 -49
887 598 570
366 664 -250
219 908 697
704 287 -467
598 757 -129
146 818 909
395 163 425
379 784 332
279 627 662
25 16 -793
223 128 -85
111 139 955
114 159 562
373 772 365
37 703 457
58 827 -656
340 91 -674
30 385 866
851 571 -802
34 822 -983
493 574 -139
579 337 476
707 788 -834
804 466 651
431 663 -498
282 811 -159
402 325 -620
98 365 -870
391 348 -13
410 856 123
863 592 486
364 414 710
278 145 847
242 418 471
344 300 104
9 301 167
893 361 318
53 73 -358
688 170 -131
724 471 -968
820 17 -939
175 756 -109
774 351 34
666 434 -557
672 805 -911
122 341 -779
96 336 -805
155 702 -779
581 735 726
43 803 -15
592 382 -466
73 826 366
188 277 666
858 573 -347
818 226 501
220 390 277
683 86 -259
507 536 794
675 446 -248
239 115 44
275 654 -371
759 764 287
717 216 418
350 318 487
424 896 -523
526 264 -735
625 199 548
725 440 -408
550 382 -79
14 351 640
640 554 210
611 150 -960
442 81 811
864 598 649
256 742 592
179 301 -823
299 833 327
208 278 -8
568 764 504
14 625 474
276 622 -668
427 464 -97
744 583 618
742 763 -77
10 781 290
189 741 -145
604 832 598
147 236 622
58 896 272
320 479 337
118 279 256
866 8 -663
63 564 -927
417 533 -683
214 901 -744
109 579 470
869 781 459
306 269 571
312 297 647
166 108 -257
201 616 603
795 217 -6
875 797 672
423 610 -182
169 749 927
473 418 345
683 63 -257
485 714 -819
447 381 -564
719 486 550
245 683 -400
898 466 329
204 384 306
389 846 56
905 910 747
367 440 800
617 613 436
29 426 60
707 175 -754
645 16 448
905 536 506
382 31 -744
543 739 460
565 745 906
679 124 -413
673 906 -15
146 827 -788
791 148 28
215 731 718
554 207 -438
704 841 -14
569 281 -999
370 213 -483
161 193 -923
518 365 -411
761 803 542
468 338 442
905 290 -394
36 772 658
634 441 -118
570 540 766
508 446 562
65 751 469
30 31 -66
70 171 -999
367 386 -743
813 417 673
439 794 170
612 473 426
472 402 68
90 860 -109
541 171 175
293 761 -180
476 76 599
628 686 310
172 39 -180
290 55 -267
337 61 983
747 878 -924
401 528 -195
871 754 581
793 692 -12
557 810 595
13 569 -33
655 271 664
901 518 975
167 67 -693
747 204 943
298 731 339
763 260 398
245 759 792
737 235 -751
660 907 107
207 403 -532
482 502 -227
767 3 -278
494 907 -82
110 805 715
215 300 345
548 213 -627
437 541 427
375 590 587
310 218 751
433 447 -755
725 486 -276
93 282 -323
494 436 -396
625 467 808
62 14 -58
735 590 -623
612 128 17
592 420 -606
179 622 350
526 645 536
213 632 267
136 518 98
328 341 699
583 649 -975
291 597 547
62 805 859
372 478 -764
152 346 522
409 680 348
545 426 -616
891 551 -606
606 609 244
660 289 569
838 619 -269
173 378 585
326 734 833
137 133 -784
61 373 797
104 841 525
310 288 784
400 207 922
304 359 -382
470 37 -633
589 911 -265
834 570 -690
795 757 271
714 395 -6
805 478 -663
140 558 -760
678 790 -738
196 511 -346
597 95 121
461 910 678
826 858 755
426 888 -823
711 754 422
716 430 813
364 679 713
863 471 -649
797 519 -652
781 730 -222
55 136 -583
149 771 -671
748 49 -267
849 299 647
78 480 258
441 867 -930
904 620 -918
699 296 685
206 914 692
607 133 509
833 764 -764
512 360 319
312 463 985
127 497 575
648 811 -653
907 235 59
796 189 -888
229 707 124
494 15 177
839 104 -513
155 630 892
602 785 751
129 285 -443
867 508 -725
453 173 -761
167 787 -359
492 429 778
790 417 277
794 19 422
554 52 -740
840 833 -624
385 468 -264
398 507 317
568 811 886
423 770 461
600 110 167
53 21 766
247 902 -308
640 52 -85
507 11 -971
542 53 779
125 232 228
180 717 -540
9 742 581
717 542 -33
667 821 -275
204 240 -642
417 870 414
99 213 714
14 131 -155
645 307 -33
22 782 194
24 115 925
843 629 269
742 876 -159
871 528 529
528 268 -719
697 25 -672
147 392 -817
153 346 428
430 282 -549
53 694 257
577 89 729
380 559 -113
868 693 -78
82 695 -118
610 867 236
241 220 104
559 216 685
242 267 456
39 796 883
3 191 843
38 477 -37
874 590 -3
483 77 -36
13 661 -196
240 412 559
322 36 426
902 521 -376
194 83 596
631 830 201
19 394 -676
706 680 61
90 480 -562
636 843 -236
811 799 274
907 458 -233
882 801 -777
249 621 615
112 783 -690
2 211 346
219 561 137
572 819 -437
835 861 794
226 73 -71
113 200 100
251 276 -335
205 847 -437
379 219 810
442 850 -607
142 696 248
113 404 811
607 76 946
469 22 -664
177 792 45
282 823 182
343 774 734
99 108 -521
73 215 928
699 613 305
476 361 812
681 570 -205
437 749 -704
445 805 478
612 841 -736
726 906 -258
702 184 -367
322 890 -11
836 421 740
572 372 -784
889 321 -392
409 186 -467
764 222 639
685 744 -34
435 496 637
197 514 -944
439 178 -692
335 204 33
8 476 -108
44 357 651
798 633 -91
122 768 451
550 493 -85
824 475 78
11 844 -298
58 800 245
104 320 488
282 625 -901
912 438 837
65 333 -678
905 784 -753
87 337 -402
735 427 -241
373 392 391
862 617 148
443 788 -928
225 75 876
764 829 977
480 26 524
700 655 -74
741 534 -998
93 167 -386
114 752 -711
65 674 164
711 750 483
418 867 -458
71 861 -9
607 466 509
442 741 551
300 831 414
664 260 95
461 655 -772
842 276 96
333 344 224
795 20 990
605 338 -898
269 198 594
242 881 880
778 715 -240
675 19 823
736 380 151
162 479 249
272 907 -547
893 175 49
128 208 -149
797 288 681
912 709 -924
568 766 146
191 687 -289
701 540 -602
238 342 -680
374 130 56
212 94 -23
627 572 -741
255 556 -307
27 432 -140
718 543 -493
888 847 517
643 265 -95
849 393 76
900 205 -349
492 655 -96
429 372 835
457 292 29
333 195 836
690 423 -163
721 135 -623
89 462 -172
544 834 -826
668 157 -851
434 778 -345
525 321 151
173 117 124
280 504 -819
393 125 380
160 728 -912
226 619 -14
138 486 -766
257 652 -492
650 651 673
776 387 -223
704 456 -610
293 488 -271
893 361 259
403 810 634
92 373 -410
319 180 85
369 788 -852
134 877 662
640 343 -887
704 389 -976
219 153 581
807 51 107
804 860 -525
823 319 222
714 844 443
453 578 627
283 393 -95
444 242 401
491 131 -601
212 219 -824
813 125 -148
241 116 772
451 636 980
846 572 957
814 317 -29
463 46 221
690 675 -311
294 57 142
353 258 -950
22 638 585
298 72 271
5 212 427
476 908 528
434 376 995
114 540 163
301 726 629
15 589 -201
867 812 -485
486 130 214
728 141 -967
842 281 -638
383 808 -193
515 908 973
120 251 -543
906 261 -677
167 337 -800
170 140 162
703 658 -175
291 184 45
755 782 -197
898 26 -974
279 517 383
260 242 234
244 813 131
407 590 -129
506 433 303
327 522 -527
107 895 91
185 748 95
367 828 -798
542 746 -321
339 717 404
363 435 351
602 33 26
454 188 892
839 875 781
876 748 9
800 706 889
906 659 847
272 593 145
704 335 -95
53 789 -747
564 436 -788
474 705 28
280 784 -512
271 396 741
474 232 -874
803 138 -920
146 891 -275
197 752 712
311 863 -236
317 305 -479
253 13 -693
889 722 371
490 170 -579
309 903 541
768 8 -593
286 537 -403
597 712 557
851 140 150
252 80 -269
259 332 823
342 662 435
58 790 715
720 184 516
44 251 -570
193 355 88
258 909 -692
259 798 -963
501 487 -610
664 333 515
706 651 -638
253 502 165
275 189 463
341 693 -772
810 181 232
604 441 -668
158 801 -139
425 250 918
788 821 293
50 392 697
475 607 -821
38 430 -116
369 16 924
668 179 -826
227 202 -994
569 359 -947
383 512 -559
431 58 863
440 589 -236
468 134 -530
45 354 -934
758 415 756
264 741 -42
285 476 972
631 889 671
569 422 -747
727 747 939
786 900 -977
710 130 -70
785 665 -27
374 753 897
513 32 -744
276 859 -297
24 336 -689
590 625 823
401 672 272
153 545 416
233 856 638
434 626 744
824 186 -326
742 471 -295
20 489 943
243 204 285
183 555 525
640 592 -696
241 870 668
514 614 -976
766 879 -206
325 278 211
696 49 -102
320 851 -868
430 317 358
344 217 731
488 623 -424
483 649 643
285 651 -159
69 619 875
870 877 737
61 221 516
42 270 680
756 767 -173
552 376 615
408 753 -244
441 113 -344
748 313 901
463 654 197
758 429 544
310 553 991
656 594 75
679 575 -917
684 206 -49
240 567 -453
633 113 -238
271 775 176
338 648 -67
584 273 95
657 114 541
485 106 -981
508 506 498
114 590 867
673 898 -959
392 237 790
518 859 120
163 399 264
49 266 178
884 92 656
431 289 381
559 614 -818
794 449 823
401 316 505
672 529 686
305 194 565
893 71 -829
897 569 682
98 762 602
759 798 -83
816 793 -795
52 284 -373
269 688 568
780 484 -235
738 718 -938
97 294 499
678 89 -113
661 444 -433
521 770 624
529 654 703
408 155 731
737 53 -549
326 558 -161
122 752 -60
865 281 -864
51 762 594
604 368 254
244 547 399
2 327 -664
400 242 -994
150 166 677
509 61 834
198 475 874
122 447 -482
682 399 485
642 789 -520
36 654 320
106 288 -174
665 387 609
517 5 -892
610 525 857
372 713 -80
504 812 304
256 465 106
171 247 -435
377 226 -773
571 541 629
462 705 -390
403 567 854
450 340 -801
773 747 -826
236 442 -879
517 266 791
36 607 474
4 585 -133
754 374 633
280 629 481
765 173 -158
