18
898 1862
873 839 807
719 20 487
31 264 330
710 528 332
518 465 611
719 58 852
647 654 121
745 868 124
549 787 495
59 890 241
714 946 171
36 637 264
903 197 345
822 839 656
42 592 110
94 523 360
901 367 969
549 476 617
938 554 964
905 696 199
228 106 824
282 704 253
762 447 279
664 945 722
220 90 494
769 247 127
807 883 254
255 571 359
939 888 180
721 76 733
727 42 4
414 309 513
495 229 732
341 872 372
167 881 756
704 350 101
834 71 716
530 788 525
549 703 764
874 478 551
860 281 305
245 830 548
772 147 967
748 608 931
663 451 290
626 791 398
617 387 22
563 67 529
858 312 606
95 572 146
885 658 613
572 688 403
450 501 684
176 247 878
243 670 329
738 635 666
333 140 907
293 405 821
722 674 129
441 772 183
216 420 139
450 26 673
101 424 176
917 420 798
416 622 165
707 179 842
427 384 653
637 12 558
922 463 424
927 78 607
512 734 72
286 235 602
190 739 46
784 396 287
930 915 815
511 930 156
126 187 110
340 696 550
150 631 222
681 297 616
697 829 569
186 452 957
643 531 110
507 933 941
821 99 247
631 550 513
322 723 894
769 346 188
435 641 480
471 514 344
580 856 207
631 394 605
564 373 226
87 848 821
392 217 134
504 690 596
531 631 678
306 904 916
806 589 701
177 138 640
145 221 194
468 676 449
335 920 863
556 238 910
509 25 145
146 310 272
351 16 714
174 393 627
570 454 981
258 771 515
403 201 35
348 334 875
92 8 26
224 916 965
474 602 885
931 353 326
790 907 92
298 470 327
928 211 746
185 661 483
819 133 560
12 71 625
115 826 367
81 351 188
847 162 390
329 259 713
12 675 159
431 844 798
898 227 389
254 271 282
47 848 895
850 504 60
634 223 392
559 832 167
347 817 767
485 758 845
437 164 860
90 649 315
92 715 938
808 129 782
377 618 503
222 875 684
613 577 220
380 639 718
915 136 233
552 350 724
506 150 895
95 746 527
612 785 396
411 629 141
25 59 154
204 692 668
369 790 734
794 548 88
743 283 304
474 223 180
329 2 696
83 707 953
728 199 79
635 429 419
298 817 679
927 13 472
259 128 782
364 217 273
895 194 519
790 663 340
24 797 999
257 143 899
488 507 189
540 487 409
574 659 989
395 796 666
404 550 57
442 539 558
542 547 752
222 905 831
427 656 961
254 48 455
744 77 428
355 484 589
605 923 338
558 264 464
749 454 200
713 777 423
127 454 30
622 907 75
824 279 127
177 443 104
939 634 49
591 5 953
361 20 269
344 233 298
763 870 706
842 364 8
470 359 339
519 116 766
195 557 740
579 894 925
164 380 525
333 20 997
685 103 17
636 181 65
776 572 72
677 239 877
414 467 319
947 279 41
160 742 834
11 735 504
224 824 470
411 258 159
649 883 474
914 7 164
589 571 713
277 240 887
667 41 605
455 445 970
93 575 149
901 323 34
328 71 128
671 823 172
169 209 143
251 86 219
39 333 147
253 592 127
738 838 168
47 683 889
474 552 262
160 231 643
348 274 249
152 874 59
181 485 360
301 239 239
819 161 40
794 555 42
82 780 86
517 773 708
438 503 110
539 412 995
362 685 174
98 394 634
788 121 336
536 826 218
652 948 355
387 412 293
549 160 728
619 579 269
289 538 553
680 522 360
934 757 49
864 678 91
714 459 360
745 527 584
567 810 647
134 337 417
716 924 221
209 347 6
508 682 393
322 695 162
557 495 761
900 754 936
800 524 330
563 174 660
942 776 479
285 402 786
637 425 25
67 303 389
815 616 433
544 380 88
484 8 569
824 363 26
170 126 369
51 251 180
493 408 468
226 460 512
194 756 602
309 451 11
845 708 595
520 652 469
163 544 149
389 775 160
933 228 962
205 441 144
314 871 346
820 95 658
469 1 22
513 310 196
296 750 863
376 416 440
565 425 631
760 721 862
755 101 427
517 646 477
901 501 58
851 576 786
850 698 803
643 595 978
899 237 269
402 541 274
755 867 290
628 183 40
509 44 87
733 777 491
371 544 484
421 603 737
796 229 39
425 18 493
714 469 198
560 408 721
831 823 736
152 910 161
620 651 691
60 694 344
900 107 714
635 857 749
803 777 718
545 627 596
398 355 773
295 80 624
945 485 581
555 895 223
547 458 349
105 779 652
64 154 639
941 321 910
423 464 589
642 558 651
595 716 78
743 346 464
538 388 826
541 766 185
418 695 964
387 201 792
251 779 38
547 97 647
213 787 670
85 454 386
136 254 60
880 736 385
340 833 649
225 460 765
317 672 57
417 101 625
848 527 983
320 248 580
430 160 24
406 218 104
849 641 940
68 619 662
94 753 203
341 148 158
309 876 304
581 384 990
84 700 769
920 732 818
473 944 139
261 7 520
266 574 723
435 40 235
136 850 296
498 542 154
349 199 204
616 201 65
410 129 604
272 92 760
330 90 828
258 726 550
585 579 772
295 397 921
681 473 520
582 244 642
33 725 430
586 147 890
493 37 756
429 154 333
213 506 412
848 74 45
308 501 625
35 405 286
542 936 681
592 599 603
359 645 486
643 847 939
502 122 431
859 159 998
343 239 817
96 575 58
137 859 817
544 50 980
733 697 846
437 583 726
92 875 870
89 411 984
443 620 173
601 165 166
942 873 755
304 310 796
867 158 120
169 619 24
112 320 445
125 151 630
821 161 302
390 322 514
355 762 998
639 222 341
694 796 771
338 687 933
304 69 879
453 243 94
528 890 21
567 49 409
338 403 235
449 125 879
436 380 43
201 436 699
447 278 59
789 375 830
406 486 162
417 408 645
517 703 767
319 757 380
495 336 608
229 644 684
611 578 283
665 337 592
949 434 946
118 598 22
608 849 927
219 615 184
948 414 552
197 781 620
755 719 895
188 906 985
829 708 126
15 342 656
564 229 784
891 579 919
408 706 290
375 78 940
634 33 942
736 199 334
92 581 543
782 254 1000
111 716 432
416 941 953
354 385 887
922 125 298
870 358 314
52 100 887
318 314 679
314 283 787
850 936 627
684 854 771
71 211 555
522 290 920
482 739 725
692 399 205
541 219 617
441 669 34
874 911 572
148 424 432
266 95 33
533 395 357
392 14 443
374 184 851
623 846 336
470 243 809
523 579 177
438 741 696
155 694 69
348 860 426
56 574 257
177 682 826
473 827 995
917 203 553
886 797 79
469 736 293
729 370 682
296 163 250
410 81 41
237 273 981
140 356 611
228 593 433
612 940 123
734 789 550
564 8 46
711 354 962
534 83 769
103 470 563
645 836 218
466 508 190
57 733 112
117 304 959
762 885 146
60 395 81
582 916 638
883 125 142
223 108 59
586 866 329
917 697 363
814 225 318
921 584 736
929 143 403
647 638 92
824 689 509
220 141 658
837 910 280
930 772 177
915 530 340
53 640 219
698 662 653
357 394 389
578 518 535
82 174 465
814 44 302
385 322 855
479 175 977
211 901 42
266 393 277
537 153 329
498 485 185
678 550 867
731 680 480
474 512 761
724 99 763
787 726 332
206 81 954
109 728 962
660 450 694
746 842 739
604 319 756
732 309 545
662 528 39
284 91 885
68 153 498
190 717 822
754 683 29
361 872 550
916 223 123
650 683 449
610 22 259
670 792 654
777 351 157
903 509 946
136 487 356
48 678 65
729 612 283
41 371 998
142 6 676
502 585 142
308 562 969
570 4 75
47 859 869
864 147 433
796 537 687
760 240 326
356 159 523
122 521 403
739 140 136
248 695 847
115 632 398
354 337 219
147 672 687
285 615 922
831 842 445
225 447 513
451 241 607
665 878 308
298 233 576
705 943 226
821 520 223
56 590 77
794 419 467
115 181 704
295 141 160
808 801 192
109 921 212
198 771 71
854 510 190
609 191 55
66 61 448
247 256 447
12 314 783
894 385 595
205 594 501
938 270 748
916 389 41
723 228 755
159 649 359
292 894 616
822 596 319
292 497 573
36 251 912
675 406 549
447 661 389
596 433 451
93 547 590
673 932 303
304 522 623
705 567 58
565 925 418
46 520 197
948 863 856
904 857 664
729 805 155
841 133 406
763 584 986
238 143 535
897 824 636
351 621 292
79 656 510
921 624 851
797 40 639
614 26 257
301 443 248
756 584 655
504 26 267
153 18 89
152 190 883
805 439 469
596 702 982
274 355 90
464 522 741
64 801 810
685 291 641
672 859 962
574 89 38
187 61 702
41 349 71
507 751 291
910 409 952
817 684 355
934 499 676
891 771 554
769 591 284
538 699 893
527 333 207
624 110 234
53 676 367
381 773 562
739 722 400
739 850 250
697 624 112
198 200 527
153 224 65
91 731 682
843 219 658
563 569 622
125 599 323
836 406 421
11 541 49
572 793 611
755 500 762
782 8 597
773 464 39
595 454 110
515 414 989
562 349 922
780 884 620
126 48 539
525 890 538
616 15 687
816 201 829
672 536 280
72 82 793
657 309 66
671 658 128
274 402 841
124 472 770
719 365 241
346 515 351
939 930 295
864 361 980
190 173 640
736 554 685
410 589 533
625 924 304
844 694 512
622 18 691
416 583 132
422 240 166
935 663 189
213 180 213
795 817 571
557 385 642
114 919 94
776 575 597
323 98 5
792 894 343
818 184 899
284 648 161
588 265 723
249 150 668
580 178 805
234 169 240
875 422 888
603 743 476
659 493 212
323 506 206
391 727 734
628 173 4
554 725 109
281 101 638
56 63 584
945 395 130
482 111 564
865 840 393
840 797 508
387 312 431
37 860 724
582 51 249
507 839 250
567 822 41
20 818 218
469 874 977
91 509 397
180 386 105
75 590 181
438 444 472
153 781 150
771 565 283
509 455 328
461 670 450
469 468 811
679 776 613
319 696 691
931 157 448
381 453 67
142 901 950
469 401 64
841 577 497
871 904 634
672 130 122
352 651 833
706 368 782
190 79 69
278 318 212
240 641 436
491 678 68
328 614 504
822 755 380
576 849 312
339 395 145
371 654 861
335 664 552
883 394 346
715 528 278
730 337 492
629 401 814
596 280 146
858 805 647
778 832 863
522 65 647
824 386 430
528 840 783
371 664 83
563 597 707
286 564 913
745 471 740
505 221 163
658 147 168
794 762 585
197 256 673
509 226 13
444 821 5
51 750 890
614 687 855
234 188 568
820 339 539
279 331 743
176 789 354
63 524 96
786 10 327
816 722 226
936 592 335
259 686 989
635 914 736
571 107 314
395 652 678
620 638 484
411 329 103
711 806 825
293 523 652
116 544 653
80 9 789
353 739 851
368 681 763
937 400 394
565 429 988
17 706 209
648 580 591
176 70 918
476 423 678
412 931 607
844 11 815
419 679 523
517 610 430
177 784 149
193 423 47
713 813 509
60 655 945
484 441 692
215 713 669
693 7 19
357 914 160
20 870 339
117 513 659
33 605 375
90 523 533
879 320 365
513 451 185
934 739 603
735 679 160
737 930 32
429 504 349
447 608 381
923 830 878
794 331 341
383 19 955
388 216 584
854 421 582
57 711 110
250 182 509
872 745 420
66 483 842
754 751 260
345 403 31
222 97 574
410 791 30
8 728 322
615 108 58
817 439 237
768 101 587
592 95 635
428 687 196
389 58 183
308 486 669
593 773 895
432 529 914
88 694 629
135 216 858
696 813 713
309 313 759
500 576 968
526 726 938
378 434 353
553 791 13
892 794 173
137 517 897
801 370 986
442 334 894
417 197 764
878 25 45
344 374 784
695 583 469
784 67 386
591 315 527
293 568 864
377 185 869
122 231 83
387 492 61
95 258 496
873 114 702
192 223 218
462 345 875
216 854 646
294 535 35
920 726 264
375 922 40
726 292 155
808 902 41
134 119 660
195 396 108
505 916 762
367 812 844
444 164 269
759 796 625
877 623 969
907 934 281
355 895 979
709 625 314
540 587 20
782 387 777
372 871 853
783 889 17
312 814 747
246 268 604
576 855 192
187 572 984
725 897 390
254 673 547
792 315 869
161 759 793
620 783 760
787 932 953
417 713 419
191 337 729
21 14 325
809 435 281
381 788 612
727 828 568
740 474 710
392 859 593
110 819 478
327 869 491
9 40 295
341 862 844
786 126 869
557 347 910
752 271 749
211 119 359
314 774 335
940 676 240
872 301 291
660 359 103
96 846 220
925 576 431
761 121 737
129 708 193
387 748 130
745 916 157
897 342 669
861 343 143
557 940 880
711 831 31
45 642 863
278 833 209
18 738 123
880 917 902
917 222 864
662 365 242
751 694 441
878 45 496
898 646 523
338 436 170
440 853 879
319 719 331
48 334 368
131 562 360
897 650 751
69 89 468
55 307 200
352 834 242
274 542 54
469 379 219
267 437 984
754 436 678
886 71 615
781 507 591
733 877 282
212 887 613
586 374 935
703 644 150
656 578 109
335 430 275
192 110 226
619 795 996
439 739 615
568 60 719
897 521 115
523 625 464
118 453 527
55 423 441
70 274 652
900 350 978
589 21 928
502 845 885
83 120 462
740 17 465
180 756 675
403 795 856
693 189 503
270 504 117
866 589 318
419 107 499
498 714 402
191 758 634
299 854 759
176 153 556
873 13 290
944 194 176
538 285 935
657 216 281
569 258 828
827 917 81
404 246 741
393 293 299
549 39 798
859 94 190
178 263 3
693 681 484
613 890 258
17 114 943
265 560 728
850 791 446
386 595 719
542 667 770
578 436 575
874 500 102
125 634 10
363 920 899
392 438 993
277 106 382
854 519 681
935 45 732
717 159 158
671 480 704
730 128 255
320 561 406
917 741 388
81 558 487
501 191 797
390 750 784
362 235 77
136 385 623
93 654 572
743 529 781
244 852 196
600 676 765
761 793 122
777 541 226
324 268 995
487 431 648
231 842 12
573 840 782
302 822 247
806 886 857
488 869 605
689 315 740
421 858 95
189 212 731
414 292 147
234 446 293
422 460 844
796 54 17
655 149 336
547 626 794
353 720 478
591 748 179
381 111 186
747 202 851
724 214 936
460 285 400
352 384 864
278 901 365
86 486 381
595 529 130
191 127 23
454 779 485
939 261 384
583 263 176
548 509 194
495 266 129
836 545 873
897 559 961
432 296 150
943 762 905
691 55 16
888 287 264
847 82 345
635 721 380
92 941 258
217 191 907
754 307 754
67 637 318
826 6 993
738 396 164
547 343 25
203 705 861
460 948 712
760 788 682
192 393 295
518 342 245
929 857 710
471 424 111
45 846 878
460 463 163
489 602 38
368 189 765
505 194 80
585 581 896
289 757 647
27 751 884
115 233 522
175 360 712
220 660 670
533 637 792
82 800 864
221 358 924
347 731 491
344 275 899
265 904 780
822 790 790
896 637 102
672 753 638
340 356 971
752 604 392
275 204 96
411 351 79
444 639 250
216 414 939
317 610 712
532 227 637
541 20 341
309 494 277
109 584 34
170 21 27
35 658 404
550 647 558
348 378 533
356 328 631
75 789 650
146 674 637
5 134 105
35 343 418
435 508 560
314 787 637
641 210 982
199 608 384
672 11 457
380 507 977
156 363 325
179 806 898
227 445 374
331 267 90
480 162 782
473 612 861
176 52 450
298 677 897
476 549 510
712 87 937
610 167 188
726 330 585
930 559 940
192 577 43
415 356 234
50 607 561
137 683 776
339 716 66
894 349 322
228 47 821
355 818 421
486 917 354
188 357 352
57 747 632
744 160 116
652 379 628
548 940 643
257 582 149
898 771 121
50 820 965
572 677 985
869 414 416
418 183 103
942 517 144
512 339 400
173 653 58
206 440 483
796 205 622
563 391 883
891 20 647
617 268 9
121 184 134
470 590 197
753 605 463
698 890 206
690 234 543
709 258 533
421 323 747
527 181 973
156 265 264
180 408 356
604 290 685
509 116 806
762 670 693
383 882 513
685 39 507
788 180 300
908 634 472
395 318 823
345 242 254
491 630 389
629 378 31
842 575 530
803 242 820
288 623 226
372 744 36
927 315 734
175 265 691
342 186 507
284 783 329
318 260 370
650 921 59
743 355 327
73 237 844
12 385 632
700 949 689
278 597 614
929 879 279
878 28 730
44 549 838
731 506 186
770 378 335
52 279 513
853 532 655
51 108 558
577 564 250
415 523 788
80 531 157
114 851 262
390 866 271
878 402 113
840 575 955
148 536 465
409 573 860
878 904 898
156 846 969
623 127 238
56 85 250
857 389 324
167 652 644
906 290 692
889 418 501
814 415 735
642 532 227
438 818 808
228 824 591
148 921 942
148 35 204
360 525 285
608 143 777
121 179 676
118 339 368
216 259 518
210 544 723
337 694 13
195 735 107
629 467 653
69 602 269
295 806 587
296 211 785
283 891 894
813 40 992
932 141 374
755 738 515
156 61 397
827 125 583
396 717 96
532 290 767
906 629 537
556 807 51
166 851 101
67 463 15
634 190 414
612 658 18
18 858 350
576 893 982
804 116 728
312 337 258
448 650 545
396 478 623
944 888 972
455 296 332
182 534 797
296 565 442
270 878 442
747 577 645
11 803 119
683 185 201
514 644 468
436 642 147
86 272 509
805 1883
233 701 964
52 585 226
560 338 771
75 423 169
590 334 470
179 129 413
152 298 307
703 603 765
719 171 475
503 788 244
127 201 403
604 263 423
508 120 744
45 637 8
77 147 794
11 196 291
641 134 474
523 13 416
507 262 147
689 14 45
323 319 233
400 93 871
542 167 139
639 2 155
39 675 230
668 687 135
537 645 20
410 561 677
318 612 77
687 776 999
27 692 866
220 364 508
62 20 147
32 585 951
201 650 957
772 633 397
250 762 867
432 470 614
795 671 215
799 568 89
533 495 400
254 698 654
162 602 857
327 78 520
434 741 317
308 237 887
95 82 692
565 410 245
517 508 400
186 318 836
725 221 676
102 195 232
691 355 585
627 797 95
351 526 129
559 536 722
89 86 214
309 354 762
747 655 633
140 156 59
512 243 245
396 213 366
280 517 47
668 442 716
708 518 161
440 776 832
472 279 524
797 180 140
540 9 41
582 247 387
280 789 280
389 739 656
565 465 607
598 321 191
167 718 373
695 241 293
75 11 292
642 731 133
271 562 45
68 796 330
14 6 369
567 108 563
767 759 142
620 570 792
404 688 969
616 7 550
59 248 910
132 799 393
203 682 168
717 189 410
104 435 779
173 75 300
703 188 361
521 594 934
257 356 447
744 318 352
332 508 909
724 777 940
99 218 143
451 299 901
653 210 796
543 441 70
643 715 25
75 232 711
570 622 845
805 155 616
662 78 679
789 408 357
512 211 72
683 191 652
133 582 410
572 40 212
796 74 379
360 281 855
548 652 257
64 176 602
656 568 635
306 608 234
765 306 914
274 591 749
313 393 78
545 614 912
100 41 342
469 736 575
133 334 489
604 189 756
27 250 841
204 630 704
43 560 813
329 319 790
96 64 902
765 793 734
163 285 847
713 260 456
78 426 484
85 461 65
235 666 798
757 195 445
56 295 892
639 488 771
245 81 291
805 745 638
542 738 294
587 478 936
477 686 421
795 187 87
67 462 306
171 156 460
459 470 451
50 480 473
197 663 589
787 615 640
353 275 75
715 435 99
48 300 942
629 137 47
741 771 77
521 365 168
274 563 800
203 329 830
562 362 777
532 433 322
318 77 5
422 635 802
385 780 81
323 652 608
409 187 836
203 25 404
85 435 845
706 232 243
759 735 329
441 342 460
752 311 680
185 118 307
384 35 254
685 446 108
560 420 385
521 340 797
524 780 239
168 607 947
757 90 318
224 133 70
9 419 743
298 613 333
797 674 578
765 540 942
652 699 389
317 322 824
582 584 111
189 299 416
660 90 373
132 189 812
500 365 584
137 675 915
123 387 311
445 68 287
22 148 647
708 560 885
318 560 140
414 27 939
43 501 891
344 150 290
361 115 993
201 82 950
126 3 893
25 581 178
411 492 727
548 642 659
569 304 486
468 128 104
392 557 766
502 142 506
777 257 943
20 90 561
285 248 277
479 624 640
441 672 464
52 197 92
665 442 389
264 539 360
525 198 1
717 534 940
160 387 202
677 710 232
639 482 976
363 672 973
472 744 598
368 783 958
381 775 276
444 261 930
617 134 172
476 255 468
424 687 956
174 123 418
514 700 469
623 206 842
406 85 743
357 646 951
451 466 481
363 250 789
562 244 309
569 232 87
402 758 467
184 772 833
729 676 560
341 66 588
445 567 542
480 728 111
714 292 358
637 738 688
313 362 866
313 286 492
764 282 126
429 257 996
