8311 24259
2801 1434 -963
5979 1409 -155
1757 6733 -28
3797 6069 719
5969 7754 -15
3340 256 -576
7873 44 -323
4175 4880 611
620 3059 -25
6104 4648 767
8102 4697 452
1925 5947 -247
2550 858 -354
382 3240 -175
3013 1552 -922
457 1078 139
6990 7738 -542
3246 5679 -461
900 7180 -997
1262 4439 68
3244 3065 -134
7467 115 -251
5 7501 465
2761 8158 -725
2375 132 713
7294 4538 -623
8311 3911 -947
7817 5175 -862
8184 7260 -935
4775 76 572
6314 7476 -706
314 4691 -152
361 2378 5
3733 6575 663
5999 5876 604
5927 2598 -216
556 2362 165
5173 6933 255
7964 6288 -103
4001 3342 180
671 4136 -247
1588 2973 87
5717 7513 -136
329 1098 -21
6776 6784 -331
5843 2253 71
2380 2298 -755
907 925 -29
6542 4024 307
4685 2825 -294
6397 5386 -760
2535 2730 -437
151 4997 -231
5327 6363 -269
6203 5480 208
1852 3921 130
3303 6264 140
902 1565 477
7440 2620 53
6295 3870 -874
6806 4878 -756
8281 2697 52
5334 3394 24
3291 4108 970
5307 7021 230
3822 4368 648
5064 3885 930
1893 7063 101
3438 1398 -197
1143 53 330
6328 1382 -464
1117 6676 -974
2418 4447 91
6189 6428 -906
5901 4718 -192
7552 1721 -693
1268 5590 -5
7961 407 -437
2084 6244 -426
4214 3983 62
7654 4258 -543
6830 2783 -689
5741 5846 -37
5458 3279 -339
4062 2820 983
4933 3411 610
4596 168 -17
4428 4552 602
6733 3577 -988
5249 3498 -945
4731 7174 -909
1366 7099 -357
8122 1140 392
485 8085 -325
3057 4266 518
5135 3709 927
958 620 407
6158 547 175
4851 7607 339
7278 1154 194
3851 1520 -516
5034 6716 -412
4477 8151 734
6966 7229 -449
4484 4007 568
2314 5812 -843
6937 910 -382
8211 8137 -389
4198 4210 837
3421 1025 -140
3538 6922 845
3677 6585 -842
1128 1495 -43
7094 3831 680
3306 5363 -620
6058 982 897
1866 6926 64
1376 2074 435
4407 4385 -943
3012 2198 880
3897 2332 -340
2295 4559 750
1237 1423 468
4157 205 -985
3830 7302 235
5622 6728 536
4254 4098 734
2081 3867 815
4958 2612 -896
3898 6724 50
689 106 -518
8033 896 562
57 7942 -39
3287 5363 -119
6650 4761 -166
1154 6883 958
7446 4361 -889
2226 1479 569
1038 6126 -20
8240 7686 -510
5952 450 876
4286 540 243
2716 4772 -776
7746 8077 -281
5079 2350 72
1369 727 156
3135 316 522
7909 1284 651
925 5675 307
4504 4879 -519
3657 7590 -629
1664 7323 -572
1061 5298 605
5438 1654 838
3681 4763 -193
3353 4808 671
827 4186 -770
5611 5746 239
4537 1078 461
7842 4852 382
4063 218 -456
1940 168 947
2972 4080 919
2794 2823 -51
6484 2205 136
380 7285 -931
4064 118 -426
1292 4609 -69
7849 5922 261
1648 5381 -432
25 1804 -491
2367 586 357
6815 1056 702
3458 2139 -609
7515 6935 647
1431 1531 -764
5814 5610 296
1961 5964 582
6993 2348 219
812 7680 -789
3146 2748 -508
8284 5446 461
1918 6523 659
5656 7190 231
3655 1448 771
542 4 -813
3281 2367 -233
1307 6263 250
7204 6436 300
5788 2780 -43
4117 3044 -86
2720 4089 527
2429 4767 459
6910 1861 900
1152 6629 -944
3196 5050 499
706 6803 -95
2905 3046 9
7987 6785 -380
7532 1185 324
7691 513 -528
5454 2451 -300
5881 2186 522
3883 6153 922
7019 6255 -854
6781 7032 480
1171 6797 -871
2399 5457 -727
349 3937 75
3491 6172 -712
7561 7658 255
4983 1400 298
1489 654 -424
7517 5541 330
153 3841 -759
676 6453 -818
5302 1391 504
4183 6667 -906
3139 5505 -521
2282 5651 -967
6051 3527 183
7052 7279 341
7240 4684 -82
7757 1116 696
5701 4720 -267
5906 4094 -624
6236 4597 513
7762 4061 -270
1573 758 -518
2574 4214 -98
1165 5859 -933
2712 4921 -578
824 2089 -771
7753 8212 -758
935 444 -156
4490 2925 -127
4365 5460 -391
4700 2129 458
1793 4582 -210
1220 5465 -689
7650 1457 182
900 8278 -444
2765 3621 -452
5908 3772 477
5283 6579 284
7353 1473 -651
1755 4940 963
2144 3832 -2
5393 5463 931
5470 5121 -83
7729 7694 730
3236 5347 539
5128 8131 953
5783 7992 599
5898 5319 10
6882 6246 994
3112 7637 604
1756 7680 612
1677 3265 -727
794 3701 -286
1645 1398 971
3705 1520 -961
2420 3393 -938
7088 7190 698
920 4883 -733
5629 2259 -2
1758 8180 64
3809 3619 539
6899 5936 -202
8104 6193 -830
3028 667 914
2101 742 424
3268 5070 988
3887 4119 -628
2023 8139 792
726 8177 356
1080 3846 -664
6903 7264 -532
586 5091 -837
7804 1998 -491
7974 687 -746
2843 7277 -35
7249 8236 -861
235 3925 -594
1256 6787 888
1879 4305 -894
2465 5229 144
1516 4917 198
3085 6085 -4
1909 178 205
6316 5053 528
1305 5814 -656
7955 3038 -617
8071 6404 -291
2350 7820 -130
2183 623 968
7642 7785 269
7523 2902 67
2164 3856 -96
2042 4638 -875
3668 335 -658
278 4184 -207
3361 5865 431
6025 3894 -53
5621 3376 331
3865 651 -493
6384 1803 25
55 3633 -391
2062 6797 279
3242 4800 -657
5715 1869 -388
1305 1463 -384
2803 7788 -594
1913 175 -728
5304 1225 247
5216 7748 -400
1628 4839 -988
3724 824 -218
2749 949 -182
4977 3668 -998
4440 6040 359
1217 2009 -967
7530 5433 10
6709 554 -208
5586 5416 -344
790 2274 855
8000 3830 -560
2333 5863 60
6150 3817 467
1826 2312 -932
1371 4423 253
2062 6354 -216
7817 3457 380
4089 7425 943
4956 1553 -320
5159 2335 -960
3726 2570 967
2088 2212 644
2249 1365 312
5366 5635 246
3551 6452 -380
172 1249 989
4424 1182 -645
5008 3829 -706
6505 3892 -267
5008 6461 92
6768 6941 614
43 2165 227
1638 6151 476
7623 5049 -755
4250 3490 134
6483 3635 552
3924 5205 299
2943 7433 993
7080 1022 355
4743 1172 -876
1703 8105 732
6294 7888 318
4991 7129 570
7507 7120 -588
5263 2679 803
8145 8308 -377
4946 4194 231
7851 797 -496
1335 779 -369
5280 1358 804
5328 2346 435
5083 4705 -455
3428 8061 573
4572 2504 -49
2226 1204 266
563 1867 993
6078 6368 -754
905 6923 349
7635 4503 -401
6283 1144 -905
998 7278 -247
3671 2209 -771
4694 5639 524
2615 8212 385
3155 1345 796
6610 7058 -783
5406 5937 938
4985 3624 17
5947 3175 -898
7316 282 443
3010 7021 -101
5325 2662 895
7219 2282 245
417 158 -158
4852 5044 486
4439 2191 801
3772 2899 745
3171 546 -361
92 6169 871
6396 2533 361
2172 2878 -856
5552 2917 -982
7548 7776 182
4733 4851 357
5355 1186 -942
3103 7351 -672
2171 1277 309
1575 1690 -125
1090 2228 -45
2678 1428 939
1495 2601 323
3572 2853 -886
515 1306 -479
1939 844 654
6043 6683 93
4394 6647 168
7520 5111 307
2237 1080 -883
648 3327 604
7552 2904 -575
2961 2360 680
4474 1469 603
6739 1047 506
7514 2301 -228
3425 4474 -316
1935 3117 -564
7589 637 -946
7673 1324 378
2280 3644 -390
5894 7843 -880
243 1313 388
3460 3992 87
1493 7740 -759
4238 2881 -700
7713 7054 500
7043 5501 614
3366 8095 0
7698 7450 -428
5523 1298 697
2116 283 140
5069 7302 934
4764 7788 380
1926 2714 -890
7727 300 -749
6371 2723 227
2550 6633 610
4266 1707 880
6710 2661 957
8303 557 -90
3647 7970 110
497 3477 125
4121 3336 376
8299 5899 934
8044 5468 657
6598 5789 364
8055 5346 951
1816 7144 512
1380 2425 -910
7716 5996 384
830 1785 -412
3307 140 -107
436 4799 558
945 1315 828
5112 2890 624
4900 5789 100
1190 3522 799
1819 1089 -216
724 4084 -636
5019 2761 781
3434 7916 -688
145 3171 -480
1694 6350 -418
6049 7171 596
2462 4755 -547
4396 2182 896
2293 7189 779
1836 1149 429
4651 4507 630
1970 1115 -927
8060 7939 588
1971 7533 667
5972 2006 22
685 6594 -576
6166 2554 -169
3245 2811 -532
2619 706 -749
1804 3581 -828
7074 1962 -381
5007 1290 753
1810 6618 493
6171 3820 -479
4835 6752 -758
4950 7433 -839
4405 5347 798
7961 1643 416
7701 7317 -789
5359 4582 953
316 4490 -622
7618 6815 789
6715 1557 -390
4219 3979 -562
1589 7117 348
1133 5580 177
3064 4032 968
6794 973 479
7593 5962 -521
5939 3599 -968
8152 6896 190
7476 728 467
7940 221 653
6426 6178 -443
1312 6281 -117
7902 1340 175
6987 51 -146
7072 2050 728
4485 1297 64
2617 7914 -16
3276 7662 -873
6635 6881 -620
1827 5579 -344
5614 4434 -588
6369 6076 -716
7065 2747 -329
1474 4009 -953
5296 4722 -315
1903 6933 -532
2699 6073 77
5508 6986 132
3547 2142 -278
5271 5706 341
6113 1394 286
751 430 344
241 6084 575
5469 2382 29
5490 2016 -138
5390 1709 -41
7965 1003 -931
5330 3412 -918
1344 6312 745
8063 6513 -553
3242 1325 125
4371 3981 -971
752 6698 -124
1896 5367 -73
3872 2711 -365
3069 3986 265
2284 6069 186
3607 2945 -437
1135 7276 -338
1295 6602 -621
4158 1266 -8
580 5527 -13
831 4307 -358
3176 3118 564
1663 3102 -310
4662 4947 989
1356 4464 -796
4811 1032 -96
5389 3492 -202
2286 1098 -477
2311 6681 376
6427 3491 -665
4139 2255 -919
718 2933 518
5220 1092 949
4868 5328 779
3511 1699 969
8299 4239 -428
7024 6243 -887
3241 4781 -288
6786 7853 201
5055 5074 508
350 7551 428
2994 7732 -414
3332 413 -95
3211 3393 -284
1228 6059 444
801 4118 -668
2569 4403 -168
7268 8281 -649
1061 7247 477
295 281 947
2154 2368 156
7286 6035 -520
6426 4878 -734
4273 3777 551
7189 1744 -142
4460 940 149
2071 4482 -90
723 4039 773
7336 2094 129
5484 598 -664
2221 5193 716
292 5042 -90
4255 2159 -847
2339 3507 403
1532 3429 -517
1471 3799 -533
7620 4067 -463
2532 3312 463
5024 7071 -2
3600 1991 -610
1753 5673 90
1839 3286 888
8241 3817 777
7718 4311 -239
2520 570 190
5030 2265 225
932 5680 -872
7474 7335 881
6854 831 609
1326 3414 715
5572 1920 -203
1656 5562 638
5536 8187 -3
6596 2490 454
5438 7368 924
7648 7699 -851
1342 7901 747
6134 1446 851
6306 4462 -433
1711 518 -684
1718 2836 814
4738 804 575
5829 3643 243
4766 2376 214
6690 6132 -724
7458 6383 -206
2366 520 -612
4690 127 -35
686 2062 800
1049 169 768
5084 5580 768
7369 3721 477
1781 606 227
5200 2784 832
3352 4748 -960
6167 5016 854
4857 7770 -231
5132 158 218
43 4134 -84
6676 5448 962
1952 2033 260
5641 6087 725
5269 7883 -106
468 630 125
1477 6274 510
4505 8260 -89
7107 5575 -643
260 6879 561
7497 2922 -971
470 5970 249
862 4717 -862
153 8205 258
6283 6538 -154
7958 5642 710
6437 6794 -428
8039 3491 784
7562 6363 421
11 2678 -626
7093 6176 456
6625 4496 230
2512 3122 154
4353 3275 -875
1311 7733 537
3713 4238 -525
3510 1506 -963
5479 185 -560
3894 6985 708
2426 5915 578
6129 1713 -123
7448 318 62
4368 3128 -283
4200 4103 -505
7931 2719 -911
4557 741 540
5347 8166 -786
5001 3028 749
2242 3339 -57
6537 5067 -365
3801 3783 -837
4975 5099 701
4495 3074 1
5313 3994 280
3801 1733 -365
6214 6885 -237
7136 3638 339
1323 1777 411
3223 2039 -796
729 4847 479
4140 5786 -811
4075 6859 -540
7773 4490 -184
3830 1297 736
7909 22 100
3515 3072 794
6129 6650 -123
3683 4977 601
1529 3901 -951
1486 7358 176
3536 6202 795
2369 4716 670
4718 5443 635
6694 227 -374
5763 3670 810
5734 7341 -914
3387 127 -742
2937 2019 715
6749 7500 -283
8247 6566 124
2503 2110 -730
7336 7929 257
5068 7532 975
6595 37 -163
2407 929 -1
5184 5412 118
3224 6567 -245
5552 1554 -393
1542 2518 8
3592 6711 23
4385 5573 360
1702 80 -376
4147 1197 415
1808 5369 -349
6593 4401 754
4716 5066 967
3150 4687 -539
7698 7689 70
4993 6154 -652
5340 7700 238
3361 6497 836
1735 2102 -699
2665 4188 -302
5733 2247 -984
4829 1049 967
7247 4615 -82
4034 6391 -443
1957 4663 619
8207 5655 -358
7060 3466 824
4569 1244 -67
5049 1076 140
3395 4114 784
3883 4887 643
1568 5160 166
6927 6900 -960
6989 3376 -176
3724 1254 -916
5106 1553 -798
3778 7943 -992
4277 3713 133
2840 2373 723
7158 7878 -658
2108 113 979
5823 7658 -790
7648 4407 -106
3096 1820 -252
3467 4813 -969
5880 2494 -324
959 6813 -443
872 3296 336
6233 436 -837
6454 7434 -357
3665 3177 746
7465 4456 72
2278 1219 -239
5985 165 -600
3713 6981 -364
7741 8182 761
20 4080 316
7959 1765 -358
2316 1173 143
2703 8074 432
8217 6624 407
1782 1211 171
4072 8169 -426
6169 7227 -444
4207 2268 -468
2932 2726 340
4969 1767 144
8159 543 -458
766 4385 873
5810 79 -422
2168 4109 -488
7250 1761 313
3407 318 -298
5754 7257 -522
1312 7400 480
2474 2788 -218
5787 102 0
833 6725 -958
1293 5782 944
3798 5833 -253
3771 3072 -617
3492 5207 -570
2061 7535 -131
1722 5761 -849
3775 7267 -549
5066 1681 682
521 3320 -940
2224 5456 -879
2092 5953 -224
6449 4047 -334
6053 1755 -371
1072 5529 60
3916 6490 336
2025 3371 -805
5746 1420 313
397 239 733
4492 1571 119
411 486 -381
8040 4409 714
6522 7951 47
6800 189 410
4556 5648 -834
1909 5060 654
455 1082 101
66 765 743
5581 3761 -369
5137 4123 -879
6251 4402 -42
7155 5806 630
1455 8258 617
4506 1476 -474
4965 1961 615
7099 5657 249
6184 596 -712
6856 1727 271
553 6233 -972
7563 186 713
7303 3119 168
82 7973 -438
5047 218 469
2064 2101 22
6931 6351 -836
5876 4959 -654
464 6744 -922
6506 3875 -446
5263 4246 -630
4025 5907 457
6918 4145 -22
442 4941 143
4235 2512 571
415 497 -183
7382 7801 -817
5391 4885 -467
1971 2587 3
3887 5958 161
2024 880 -763
6071 2563 69
3375 7226 577
813 2857 -830
3820 7820 -671
7889 5548 541
7216 3738 -65
8045 920 654
2682 5424 74
4320 63 -325
7504 5460 13
8289 1948 336
6653 7909 555
4569 5053 -860
8118 2338 258
418 3588 -262
5256 2623 -810
7214 2356 342
3049 6889 715
3603 7591 -329
7311 799 505
3755 1063 362
7786 427 -96
5494 7039 909
5975 1115 -347
3978 5656 920
1120 5269 134
4780 534 472
2799 6768 -321
2232 4644 757
7792 3222 841
5287 5498 -90
8191 1625 70
3344 6318 -308
6238 423 484
7602 610 716
1282 2095 -13
6903 5213 -128
1726 6240 -518
6873 1946 -364
2276 4067 -467
2247 3859 -152
1171 5860 -783
549 867 617
4646 8001 -668
4122 1918 -500
5324 8143 -322
3912 5974 564
2657 7210 -325
1135 1935 -948
3985 942 870
3045 6564 -295
1862 530 791
5117 8193 119
3260 8174 -201
5502 1096 -675
6323 5785 535
6207 5674 -503
6450 937 -616
2685 5843 67
3185 7237 -842
2531 1882 -545
289 1228 -273
1883 4148 -935
2094 5186 848
4731 3314 -669
805 5237 -442
5198 1852 515
1398 7264 248
6029 513 75
143 6847 -931
3609 6945 -856
2223 6109 -640
5218 4894 -182
4633 8025 310
7442 3850 664
5359 5697 32
7618 7464 20
3731 4472 -1000
2769 5653 -245
1791 4810 -221
4389 631 -888
6806 2220 827
3397 6981 -3
802 2805 -551
1436 1041 899
334 3821 -761
3700 7829 378
1876 1479 36
6008 6537 277
6395 7326 237
6777 408 479
5190 2844 732
7256 7988 -816
8143 238 359
5393 2788 -599
92 5947 -182
4199 626 292
7168 7588 454
6056 8160 -720
8276 2005 738
1418 1296 -303
3047 4519 30
5988 7051 -469
5756 7061 175
6592 7983 -258
3277 5677 -180
1019 7490 198
8195 2643 -134
6791 3642 818
590 8101 284
4359 2698 226
5047 3464 -139
5015 6445 877
4212 4942 -491
5410 5471 849
5294 2717 -986
5523 2590 917
4299 1502 375
7511 4157 -537
4882 6436 -443
476 4560 835
29 1260 -750
7654 502 -664
7354 2343 -626
7488 7882 841
5542 913 -587
309 6643 -379
7764 6342 657
4598 5858 171
2032 715 -371
3541 2861 13
5791 4143 844
7143 1326 -483
1823 7181 555
1106 5006 -404
129 7846 -810
4685 5228 159
6813 6866 -601
2997 6106 373
4976 5907 -646
165 890 -265
2873 1219 91
6657 5407 -849
4981 7675 328
6119 6535 -558
3547 6776 -270
6497 7982 -815
751 2457 -361
5498 991 962
6146 3474 391
8015 8 934
6232 5084 -614
7403 7979 805
3466 6154 -208
7360 1872 -834
7024 4819 -558
7918 3136 -978
5285 1388 -899
2819 1304 -698
6487 5934 666
2233 1157 -473
987 5334 -846
4829 5093 -275
2330 1093 66
1615 1278 -517
3754 3284 -178
7349 1299 -939
4069 3741 -99
3108 3360 56
3401 4358 -521
6112 3746 -468
3399 6359 512
2394 1074 -803
4552 6378 -516
6744 1087 -510
2847 712 -451
6785 6034 606
1834 6753 -254
5314 6549 -904
4150 4155 276
3279 6171 -743
3778 6936 -582
495 8207 -660
554 5407 124
2612 4620 663
154 3175 903
6192 5948 791
4038 5721 518
7743 326 -579
739 5768 382
8119 4564 725
2626 6099 -443
2639 4579 916
8274 6047 -19
2143 7017 978
773 7943 -297
1379 3225 -813
4047 7481 -938
7030 3782 -624
5815 3860 369
949 6033 802
6085 5722 -971
7922 1132 758
1175 5919 -757
4043 6959 -587
1844 2495 333
3299 7486 -906
6269 7716 300
6311 7953 -106
1726 1381 -735
3066 512 27
6110 8169 331
8069 3115 617
591 7470 370
6324 2594 184
3953 1983 -767
3977 5891 -746
8064 7501 442
6746 5335 -410
4432 8249 856
1916 781 -817
8146 6633 848
6035 885 -915
3957 6542 779
1959 1895 -67
7904 5811 479
6173 3510 -572
6131 8214 -862
5032 4774 -533
2990 387 424
2789 5649 -354
3866 2215 -471
2989 3064 230
3513 1492 833
1562 101 424
4707 7594 92
4131 1868 232
7433 3701 -766
8185 8055 -742
1343 2790 -142
1404 2447 679
279 3906 -828
2719 6398 -639
6671 5229 -34
6848 2343 -549
4532 3119 354
7334 7191 -980
2405 1269 299
118 5244 212
5957 65 218
7409 2356 531
1687 2330 -451
5980 4847 489
6168 693 803
3622 4087 -641
511 2153 593
8157 7780 -821
6311 6861 -782
6524 6602 706
3646 5126 200
6090 4870 354
1654 4787 -477
5703 8194 -244
3495 1522 -419
4787 1675 -129
6417 16 526
7537 1982 -714
5402 1439 -426
2495 5216 -601
6405 5535 397
6196 4879 -770
4806 775 418
6095 7722 -499
4749 47 -971
1824 7257 568
3280 180 543
4914 1008 102
7639 2087 -21
1788 7583 -322
498 3911 251
555 2083 -442
2181 8101 -598
1113 4883 198
3927 1680 -100
3743 7612 -602
5681 6756 954
5727 3103 51
4804 6803 -553
4848 6253 -157
5431 7547 891
59 3531 -437
5034 2585 937
6662 5668 -857
1551 1532 842
4228 2653 -332
7025 967 -6
5431 4008 -341
1938 5568 735
5308 7943 -525
482 3008 814
3092 3861 -72
7608 2977 -147
6427 267 -525
6206 940 -625
989 4627 -134
8308 6372 -97
4533 476 -936
7180 5351 -487
494 331 -596
2354 4459 -986
4715 4008 348
2474 4443 -442
3399 7369 -334
7037 2002 -700
2629 7421 919
4501 7062 230
144 751 571
7006 4261 481
4594 6955 145
3044 1629 -741
235 430 732
7972 6876 166
5303 1543 241
3503 3040 -949
3007 7438 7
4955 3453 805
431 6995 21
3689 4713 522
3434 3121 940
3124 2925 398
1779 2928 649
1619 1436 -464
2540 7736 761
4953 6723 366
6110 4082 -489
4187 2554 65
3935 6211 -891
1227 2688 -756
1783 5553 -996
4965 4675 193
5202 8158 -225
3065 508 -766
5255 6491 -253
5108 4384 513
5778 7016 -27
1812 7162 291
3798 7519 -684
3536 4238 -826
5864 2718 -302
4377 4812 955
8265 2325 965
2999 1716 640
6774 5473 -244
7493 2577 184
2184 6848 -51
7028 3314 -828
2448 489 897
5951 3326 220
7187 3601 998
6425 2227 623
572 2431 942
2124 478 -596
1334 7232 919
7811 4971 337
5650 7221 -413
1083 5612 -653
7909 1143 -336
162 7004 808
5733 2855 607
8128 7594 84
5015 7878 -318
938 1724 86
7574 249 -224
7730 3894 -201
4634 1951 -226
8074 198 -249
7383 7333 -566
3588 7465 -985
4592 6287 846
5545 6496 -529
5822 2721 720
265 1741 813
2635 3078 406
5262 5420 -512
744 2421 -800
5823 3932 904
5968 7399 -793
1384 5251 300
1159 1864 69
1772 4811 910
5602 2686 302
6556 8165 131
732 4422 804
673 7227 -130
6356 2040 710
3042 4620 -99
2105 7747 -148
3268 18 74
4847 6853 930
4839 7880 -151
178 907 -9
3717 4743 414
2786 541 466
3700 4369 26
4214 3372 -269
1279 15 720
5537 1884 659
5869 2606 -333
5090 7855 341
4060 7626 -538
4639 3200 -832
3056 394 -737
4255 6107 501
3763 3135 352
6477 6585 -539
6700 5823 -619
5624 6015 49
1069 6060 -300
3258 8081 -643
7328 2412 -457
7355 6791 823
2582 1388 141
1680 8114 -352
2857 2834 928
3229 4900 -384
1271 6399 -852
2010 6454 507
5823 1189 575
6697 4729 298
2534 5516 -278
5898 3088 734
7505 1206 126
3371 2822 -879
2204 4005 -668
2228 3571 -881
766 2355 -140
518 5027 259
1765 163 65
3079 6281 -458
283 3695 39
5805 1218 -833
6024 690 -60
465 578 -883
3516 3861 -830
6598 1960 881
439 6139 -446
3846 4444 747
2772 7248 736
8140 1390 221
6074 6391 601
1323 4398 472
1299 3818 -487
6542 3206 317
8232 5208 -732
2641 84 -189
5090 4299 463
7581 6490 -443
6703 1945 9
6358 6016 -192
6553 2417 563
1408 555 -692
5649 1771 462
863 3537 -130
7099 3827 -192
61 7797 437
6445 333 -936
986 4842 247
6897 8045 326
1808 3175 771
1583 5726 544
3551 4573 -501
6554 4702 -596
845 7802 -490
7504 2701 955
3790 1898 -628
7847 979 -561
3603 1594 810
3217 2422 -7
7067 2363 -675
1754 2816 -602
26 818 -44
457 6046 -692
5397 4188 621
4380 823 -124
827 1352 -353
6381 6206 41
4617 5012 -666
1989 2407 632
3362 843 220
1697 1020 318
7376 4670 55
7630 6230 664
3130 7272 564
2509 2214 180
6986 6084 50
3278 7589 366
4208 3227 -547
3034 7660 -19
941 4968 -385
8279 5078 942
1131 2143 -471
1554 4797 -232
5513 3726 -662
8189 6864 -545
7773 1476 268
7800 7470 -575
1945 4718 -318
4641 4192 921
6065 3197 -849
7028 7833 563
2188 2784 221
1548 4194 -925
7694 1561 975
6531 297 539
4402 4814 999
5904 4203 621
1401 2296 -991
3925 1288 7
4401 766 -383
1974 1181 892
2865 1631 482
2433 5973 613
979 5816 87
6834 8295 686
1928 6623 906
5377 3489 603
4416 5362 -82
3714 2278 -535
2318 7414 -842
3602 6762 -901
6874 3357 179
5687 3136 -281
6507 1270 -969
6415 3592 121
3472 344 581
4656 2301 854
7438 4716 995
5511 669 -411
5598 1158 -642
899 8183 65
7645 5945 -877
1056 5210 97
7415 6013 -709
8196 2008 -654
2769 8275 850
351 1430 -671
1153 7354 -200
6143 1411 -292
3613 517 -570
6189 5824 310
5109 7333 -781
4497 4044 -743
4640 1846 251
1981 2506 25
7024 3903 -206
2977 4068 -852
7129 8108 425
1265 2924 279
799 8037 688
6064 1284 -650
7927 2834 -876
1157 5213 -303
2350 3336 413
6928 3721 672
1695 2110 -552
866 6692 -631
669 4943 810
1408 3256 -776
2201 3140 54
8168 5177 463
7862 2310 -588
1388 1821 159
8086 5237 -193
6348 6417 153
4421 5181 365
7225 5584 504
5235 5623 -876
8301 7441 816
5296 4375 -838
277 3284 377
6192 928 -331
2867 8035 -229
5084 7831 939
6755 5524 708
5394 6593 585
259 6910 -672
3938 7460 -811
2549 232 246
2766 5365 194
4233 351 873
697 5249 -321
1952 7944 805
989 852 398
1464 3457 674
5529 6296 86
360 8268 632
3344 3297 -234
4963 5994 -315
7811 4128 486
7069 2500 43
7206 6724 -842
3006 4331 506
6829 3394 -500
5130 844 -966
7127 788 802
5151 6628 931
3348 3027 -981
3328 7068 -346
5700 2681 598
1975 8273 -651
6160 4829 942
3739 7039 116
3411 5774 -728
3870 964 364
2896 7226 73
2065 4768 5
6962 799 672
2357 7290 594
2966 3852 790
254 4859 551
6472 4359 838
4162 3626 -419
6122 7696 -13
2924 96 826
675 2855 300
7514 5461 -557
4417 7218 -350
5200 6127 466
8001 2705 -862
830 4954 -656
3889 7971 -523
4169 5017 -543
1749 6297 -295
2319 2096 -570
3374 1478 447
1699 1174 396
3811 791 -984
3895 827 625
4855 6752 37
4712 5008 286
4422 6764 -824
2218 763 807
5532 5167 366
2672 1672 949
7810 415 271
1049 932 -931
7479 5184 -695
